Data,Cons 1,Cons 2,Cons 3,Cons 4,Cons 5,Cons 6,Cons 7,Cons 8,Cons 9,Cons 10,Cons 11,Cons 12,Cons 13,Cons 14,Aggregate_Load
24/03/2019 20:45:00,1.66,0.192,0.48,0.288,0.696,0.424,0.444,0.244,0.232,1.412,0.72,0.464,3.96,8.704,19.92
24/03/2019 21:00:00,1.676,0.148,0.504,0.476,0.3,0.36,0.932,0.396,0.172,1.36,0.792,0.388,3.7,5.348,16.552
24/03/2019 21:15:00,0.792,0.06,0.896,0.32,0.536,0.384,2.448,0.212,0.168,1.684,0.764,0.512,4.572,7.596,20.944
24/03/2019 21:30:00,0.732,0.14,0.588,0.392,0.264,0.344,0.832,0.204,1.78,1.516,0.696,0.484,3.304,3.708,14.984
24/03/2019 21:45:00,0.756,0.096,0.452,0.488,0.624,0.372,0.38,0.18,2.52,0.78,1.0,0.392,2.512,1.392,11.944
24/03/2019 22:00:00,0.612,0.064,0.456,0.424,1.004,0.432,0.42,0.164,2.552,0.732,0.864,0.404,2.604,0.576,11.308
24/03/2019 22:15:00,0.744,0.132,0.456,0.392,1.14,0.372,1.196,0.232,2.02,0.72,1.048,0.348,2.32,0.336,11.456
24/03/2019 22:30:00,0.676,0.092,0.504,0.396,0.916,0.34,0.728,0.2,1.968,0.64,1.004,0.58,4.532,0.268,12.844000000000001
24/03/2019 22:45:00,0.76,0.088,0.296,0.288,0.888,0.332,0.36,0.36,2.008,0.528,1.032,0.256,3.684,0.248,11.127999999999998
24/03/2019 23:00:00,0.672,0.116,0.204,0.18,0.668,0.324,0.352,0.24,1.488,0.48,0.764,0.388,2.572,1.276,9.724
24/03/2019 23:15:00,0.72,0.08,0.168,0.216,0.424,0.32,0.276,0.196,0.244,0.548,1.92,0.36,1.828,0.744,8.044
24/03/2019 23:30:00,0.676,0.112,0.172,0.1,0.188,0.436,0.872,0.196,0.272,0.52,1.636,0.304,1.596,0.252,7.332
24/03/2019 23:45:00,0.824,0.096,0.168,0.148,0.436,0.26,1.068,0.168,0.084,0.636,1.868,0.412,1.3,0.244,7.712
25/03/2019 00:00:00,1.176,0.072,0.172,0.284,0.196,0.284,0.18,0.248,0.108,0.64,0.928,0.296,1.064,0.256,5.904000000000001
25/03/2019 00:15:00,1.0,0.124,0.168,0.2,0.328,0.276,0.172,0.204,0.096,0.544,1.436,0.324,0.876,1.388,7.136
25/03/2019 00:30:00,0.628,0.096,0.172,0.212,0.172,0.288,0.16,0.368,0.152,0.472,2.992,0.256,0.86,0.248,7.0760000000000005
25/03/2019 00:45:00,0.552,0.072,0.168,0.256,0.34,0.26,0.176,0.228,0.152,0.7,1.596,0.232,0.812,0.248,5.792000000000001
25/03/2019 01:00:00,0.648,0.124,0.212,0.136,0.104,0.284,0.164,0.196,0.184,0.88,0.596,0.324,0.848,0.212,4.912
25/03/2019 01:15:00,0.152,0.096,0.232,0.104,0.252,0.136,0.256,0.208,0.144,1.384,0.452,0.22,0.752,0.576,4.9639999999999995
25/03/2019 01:30:00,0.1,0.08,0.22,0.18,0.188,0.144,0.264,0.14,0.244,1.316,0.452,0.3,1.152,1.036,5.816000000000001
25/03/2019 01:45:00,0.108,0.12,0.172,0.108,0.284,0.132,0.256,0.256,0.116,1.272,0.424,0.256,1.416,0.216,5.136
25/03/2019 02:00:00,0.1,0.08,0.168,0.104,0.132,0.14,0.256,0.256,0.056,1.256,0.528,0.224,1.512,0.216,5.0280000000000005
25/03/2019 02:15:00,0.104,0.112,0.172,0.172,0.228,0.136,0.248,0.344,0.124,1.296,0.652,0.308,1.548,0.208,5.652
25/03/2019 02:30:00,0.092,0.096,0.168,0.1,0.236,0.164,0.252,0.196,0.232,1.284,0.556,0.208,1.452,0.592,5.628
25/03/2019 02:45:00,0.112,0.064,0.168,0.188,0.248,0.228,0.252,0.172,0.092,1.392,0.468,0.38,1.46,1.028,6.252000000000001
25/03/2019 03:00:00,0.084,0.136,0.168,0.252,0.136,0.16,0.248,0.228,0.148,1.304,0.44,0.368,1.344,0.628,5.644
25/03/2019 03:15:00,0.124,0.092,0.176,0.192,0.264,0.128,0.252,0.12,0.224,1.26,0.48,0.428,1.332,0.204,5.276
25/03/2019 03:30:00,0.188,0.052,0.168,0.184,0.236,0.1,0.252,0.312,0.152,1.332,0.38,0.504,1.432,0.348,5.64
25/03/2019 03:45:00,0.056,0.144,0.228,0.208,0.224,0.112,0.244,0.264,0.092,1.24,0.476,0.396,1.264,0.48,5.428000000000001
25/03/2019 04:00:00,0.168,0.088,0.232,0.104,0.16,0.148,0.252,0.296,0.16,1.468,0.38,0.4,1.488,0.968,6.311999999999999
25/03/2019 04:15:00,0.172,0.096,0.196,0.096,0.248,0.184,0.248,0.192,0.072,1.332,0.532,0.312,1.408,0.216,5.304
25/03/2019 04:30:00,0.248,0.136,0.172,0.172,0.244,0.196,0.248,0.164,1.724,0.812,0.432,0.236,1.38,0.216,6.38
25/03/2019 04:45:00,0.164,0.076,0.168,0.096,0.204,0.128,0.248,0.328,2.544,0.364,0.4,0.32,1.488,0.344,6.872000000000001
25/03/2019 05:00:00,0.144,0.128,0.172,0.104,0.16,0.124,0.172,0.12,2.656,0.368,0.504,0.216,1.504,1.176,7.548000000000002
25/03/2019 05:15:00,0.06,0.108,0.172,0.184,0.256,0.124,0.164,0.368,2.108,0.404,0.532,0.28,1.496,0.268,6.524
25/03/2019 05:30:00,0.164,0.048,0.172,0.22,0.24,0.124,0.16,0.288,2.016,0.456,0.46,0.252,1.44,0.216,6.255999999999999
25/03/2019 05:45:00,0.064,0.156,0.172,0.212,0.192,0.136,0.168,0.224,2.052,0.428,0.42,0.208,1.496,0.276,6.204000000000001
25/03/2019 06:00:00,0.144,0.072,0.168,0.228,0.224,0.716,0.16,0.208,1.548,0.528,0.468,0.316,1.388,0.288,6.456
25/03/2019 06:15:00,0.084,0.136,0.176,0.208,1.448,0.772,0.16,0.14,0.908,0.248,0.468,0.208,1.34,0.26,6.556
25/03/2019 06:30:00,0.124,0.712,0.232,0.276,0.668,0.724,0.156,0.244,0.868,0.552,0.48,0.264,1.22,1.124,7.644000000000002
25/03/2019 06:45:00,0.088,0.192,0.228,0.688,0.252,0.732,0.16,0.196,0.512,0.8,0.348,0.264,1.408,0.64,6.508
25/03/2019 07:00:00,0.108,0.144,0.184,0.336,0.172,0.732,0.156,0.456,0.38,3.628,0.532,0.216,1.352,0.356,8.751999999999999
25/03/2019 07:15:00,0.092,0.136,0.168,0.236,0.276,0.736,0.244,0.576,0.78,2.732,0.432,0.32,1.312,1.784,9.824000000000002
25/03/2019 07:30:00,0.108,0.056,0.172,0.844,0.204,0.368,0.156,2.904,0.168,1.712,0.62,0.316,1.376,3.024,12.027999999999999
25/03/2019 07:45:00,0.112,0.1,0.212,0.16,0.336,0.196,0.156,0.452,0.212,2.352,1.548,0.492,2.204,5.848,14.379999999999999
25/03/2019 08:00:00,0.168,0.108,0.212,0.104,0.416,0.188,0.18,0.152,0.984,2.072,2.032,0.388,1.824,7.052,15.879999999999999
25/03/2019 08:15:00,0.16,0.068,0.188,0.184,0.356,0.12,0.292,0.452,0.396,2.172,0.86,0.284,1.552,6.364,13.448
25/03/2019 08:30:00,0.06,0.112,0.164,0.408,0.276,0.128,0.432,0.292,1.596,2.252,0.508,0.372,1.576,6.012,14.187999999999999
25/03/2019 08:45:00,0.132,0.076,0.164,0.288,0.448,0.132,0.288,0.4,0.808,2.244,1.296,0.308,1.412,8.732,16.728
25/03/2019 09:00:00,0.056,0.088,0.164,0.332,0.432,0.104,0.288,0.204,1.048,2.476,0.388,0.244,1.272,5.552,12.648
25/03/2019 09:15:00,0.128,0.104,0.188,0.324,0.44,0.116,0.284,0.176,0.272,2.548,0.432,0.548,1.332,5.672,12.564
25/03/2019 09:30:00,0.076,0.08,0.224,0.176,0.196,0.188,0.28,1.216,0.984,2.864,0.364,0.424,1.46,5.584,14.116
25/03/2019 09:45:00,0.14,0.092,0.22,0.212,0.196,0.18,0.28,0.532,0.28,2.664,0.384,1.404,1.464,6.228,14.276
25/03/2019 10:00:00,0.268,0.092,0.176,0.468,0.284,0.184,0.588,0.376,0.364,1.884,0.336,0.572,1.504,0.948,8.044
25/03/2019 10:15:00,0.284,0.092,0.168,0.728,0.152,0.504,0.388,0.292,0.348,3.468,0.464,0.408,1.436,0.552,9.283999999999999
25/03/2019 10:30:00,0.28,0.08,0.164,0.9,0.212,0.168,0.292,0.272,0.296,3.552,0.356,0.444,1.276,2.948,11.24
25/03/2019 10:45:00,0.348,0.108,0.164,0.76,0.216,0.84,0.364,0.392,0.26,1.98,0.38,0.304,1.348,3.872,11.336
25/03/2019 11:00:00,0.292,0.088,0.164,0.812,0.28,0.172,2.104,0.304,0.264,2.216,0.436,0.336,1.416,2.84,11.724
25/03/2019 11:15:00,0.544,0.056,0.2,0.412,0.128,0.712,0.72,0.416,0.092,1.952,0.424,0.356,1.32,0.336,7.668
25/03/2019 11:30:00,1.736,0.132,0.224,0.312,0.232,0.376,0.732,0.34,0.124,2.192,0.964,0.28,1.448,1.636,10.727999999999998
25/03/2019 11:45:00,1.672,0.088,0.556,0.336,0.216,2.912,0.492,0.516,0.292,4.18,0.592,0.484,1.032,1.944,15.311999999999998
25/03/2019 12:00:00,1.152,0.056,0.212,0.936,0.268,2.752,0.196,0.496,0.132,3.54,0.652,0.36,0.928,1.928,13.607999999999997
25/03/2019 12:15:00,1.016,0.136,0.204,1.416,0.116,1.728,0.26,0.456,0.244,2.4,0.584,0.424,1.068,1.472,11.524
25/03/2019 12:30:00,1.784,0.064,0.192,1.06,0.26,1.072,1.444,0.44,0.36,3.376,0.712,0.484,2.572,1.56,15.38
25/03/2019 12:45:00,1.616,0.092,0.408,0.916,0.204,0.356,0.704,0.244,2.224,3.528,0.632,0.288,2.176,2.664,16.052
25/03/2019 13:00:00,0.94,0.12,0.384,0.376,0.272,0.208,0.312,0.3,2.988,7.036,0.708,0.34,1.964,2.024,17.972
25/03/2019 13:15:00,0.712,0.044,0.544,0.312,0.104,0.228,0.34,0.284,2.364,3.728,0.576,0.372,1.716,0.904,12.228
25/03/2019 13:30:00,0.848,0.124,0.508,0.228,0.308,1.512,0.588,0.324,0.7,2.888,0.708,0.252,2.02,0.248,11.255999999999998
25/03/2019 13:45:00,0.624,0.096,0.508,0.256,0.164,0.452,0.464,0.328,0.1,2.82,0.42,0.8,2.256,1.004,10.291999999999998
25/03/2019 14:00:00,0.62,0.056,0.252,0.308,0.284,1.456,0.74,0.256,0.18,1.872,0.504,0.208,3.324,0.812,10.872
25/03/2019 14:15:00,0.552,0.132,0.164,0.236,0.076,0.932,0.392,0.308,0.272,2.032,0.456,0.228,1.988,0.68,8.448
25/03/2019 14:30:00,0.576,0.064,0.204,0.368,0.336,0.212,0.408,0.128,0.164,2.012,0.552,0.308,1.228,0.208,6.767999999999999
25/03/2019 14:45:00,0.552,0.08,0.22,0.404,0.156,0.184,0.396,0.208,0.248,1.996,0.428,0.228,2.776,0.764,8.64
25/03/2019 15:00:00,0.592,0.136,0.208,0.228,0.288,0.164,0.328,0.176,0.1,2.168,0.376,0.328,1.184,0.872,7.148000000000001
25/03/2019 15:15:00,0.544,0.052,0.164,0.216,0.256,0.328,0.256,0.164,0.576,2.056,1.96,1.044,1.072,1.084,9.771999999999998
25/03/2019 15:30:00,0.612,0.148,0.168,0.216,0.368,0.276,0.232,0.408,0.632,2.056,1.332,0.932,1.136,0.204,8.72
25/03/2019 15:45:00,0.524,0.284,0.164,0.756,0.136,0.196,0.24,1.044,0.22,1.612,0.676,0.624,0.992,0.208,7.676000000000001
25/03/2019 16:00:00,0.62,0.084,0.168,1.436,0.24,0.148,0.236,0.856,0.124,1.948,0.452,0.804,1.0,0.328,8.443999999999999
25/03/2019 16:15:00,0.52,0.088,0.164,0.26,0.164,0.248,0.24,0.328,0.232,2.084,0.748,0.512,0.84,0.612,7.040000000000001
25/03/2019 16:30:00,0.608,0.184,0.168,0.192,0.308,0.148,0.22,0.268,0.148,1.936,1.832,1.052,1.088,0.792,8.944
25/03/2019 16:45:00,0.532,0.064,0.216,0.2,0.148,0.288,0.212,0.348,0.236,2.08,0.296,0.44,0.872,0.616,6.548
25/03/2019 17:00:00,0.644,0.104,0.224,0.288,0.212,0.232,0.284,0.652,0.472,2.088,0.476,0.668,1.02,0.272,7.636000000000001
25/03/2019 17:15:00,0.548,0.124,0.184,0.26,0.212,0.436,0.28,0.884,0.812,1.756,0.296,0.54,1.1,0.276,7.708
25/03/2019 17:30:00,0.624,0.048,0.168,0.276,0.256,0.408,0.28,0.324,1.06,1.836,0.408,0.32,1.172,0.196,7.376
25/03/2019 17:45:00,0.64,0.112,0.164,0.22,0.184,0.132,0.172,0.392,1.14,2.336,0.392,0.36,1.404,0.208,7.856
25/03/2019 18:00:00,0.64,0.264,0.168,0.212,0.212,0.136,0.312,1.66,1.084,2.4,1.688,0.216,3.792,0.292,13.076
25/03/2019 18:15:00,0.636,0.896,0.172,0.268,0.276,0.136,0.828,0.768,0.476,2.644,0.88,0.236,4.076,1.672,13.964000000000002
25/03/2019 18:30:00,0.612,1.528,0.2,0.132,0.452,0.224,1.364,0.216,0.3,2.292,3.44,0.512,4.356,0.212,15.84
25/03/2019 18:45:00,0.572,1.132,0.236,1.52,0.456,0.132,2.18,0.248,0.312,2.304,2.776,1.332,3.936,0.208,17.344
25/03/2019 19:00:00,0.7,1.548,0.488,1.872,0.44,0.16,1.468,2.616,0.364,2.276,2.7,1.216,2.28,0.512,18.64
25/03/2019 19:15:00,0.604,1.456,0.54,3.108,0.564,0.176,1.304,1.252,0.348,2.356,1.412,1.312,2.344,0.388,17.164
25/03/2019 19:30:00,0.992,1.144,0.54,1.316,0.324,0.196,1.664,0.54,0.508,3.208,1.92,1.588,1.916,0.412,16.267999999999997
25/03/2019 19:45:00,1.456,0.528,0.628,0.496,0.548,0.984,1.22,0.448,0.708,4.252,2.464,1.392,3.672,1.56,20.355999999999998
25/03/2019 20:00:00,1.048,0.248,0.524,0.84,0.528,0.44,1.048,1.924,0.692,4.38,2.436,0.888,5.688,2.424,23.108
25/03/2019 20:15:00,0.756,0.14,0.504,0.368,0.432,0.24,1.4,1.136,0.628,2.54,3.432,0.64,7.236,4.98,24.432
25/03/2019 20:30:00,0.744,0.26,0.516,0.324,0.448,0.236,1.148,0.9,0.604,1.796,3.612,0.616,4.284,6.18,21.668
25/03/2019 20:45:00,0.76,0.252,0.572,0.396,0.68,0.26,0.4,1.812,0.996,0.808,2.552,0.6,3.968,6.6,20.656
25/03/2019 21:00:00,0.676,0.148,0.536,0.372,0.404,0.28,0.416,0.808,0.432,0.952,1.216,0.58,2.044,6.356,15.22
25/03/2019 21:15:00,0.712,0.224,0.5,0.376,0.788,0.252,0.52,0.356,0.408,1.404,0.868,0.464,2.54,6.228,15.639999999999999
25/03/2019 21:30:00,0.656,0.172,0.5,0.304,3.024,0.236,0.424,0.336,1.904,3.84,0.852,0.552,3.4,9.092,25.292
25/03/2019 21:45:00,0.7,0.148,0.364,0.248,0.54,0.252,0.388,0.472,2.46,1.488,1.956,0.52,3.816,5.272,18.623999999999995
25/03/2019 22:00:00,0.66,0.216,0.164,0.292,2.368,0.404,0.308,0.332,2.656,1.064,1.156,0.572,3.544,6.508,20.244
25/03/2019 22:15:00,0.676,0.08,0.176,0.332,1.272,0.292,0.288,0.196,2.02,0.892,2.0,0.9,4.276,5.64,19.04
25/03/2019 22:30:00,0.764,0.096,0.228,0.172,0.268,0.28,0.272,0.192,1.892,3.044,3.072,2.048,3.792,1.992,18.112000000000002
25/03/2019 22:45:00,0.616,0.112,0.224,0.232,0.324,0.38,0.256,0.16,2.112,0.56,2.952,2.132,2.356,0.828,13.244
25/03/2019 23:00:00,0.62,0.064,0.164,0.288,0.288,0.776,0.264,0.232,1.56,0.588,1.944,0.952,3.216,2.348,13.303999999999998
25/03/2019 23:15:00,0.764,0.124,0.164,0.268,0.356,0.3,0.26,0.112,0.104,1.028,4.812,0.304,1.628,0.94,11.164000000000001
25/03/2019 23:30:00,0.652,0.096,0.168,0.308,0.232,0.24,0.24,0.32,0.252,1.352,5.348,0.356,1.748,1.084,12.395999999999999
25/03/2019 23:45:00,0.256,0.048,0.168,0.328,0.28,0.244,0.236,0.268,0.064,1.372,0.7,0.324,1.72,0.556,6.564
26/03/2019 00:00:00,0.208,0.14,0.168,0.212,0.496,0.244,0.256,0.316,0.076,1.368,0.804,0.3,3.284,0.732,8.604
26/03/2019 00:15:00,0.06,0.088,0.164,0.184,0.284,0.292,0.248,0.208,0.12,1.304,0.672,0.392,1.628,1.016,6.66
26/03/2019 00:30:00,0.116,0.064,0.228,0.136,0.188,0.26,0.248,0.148,0.192,1.448,1.78,0.284,1.468,0.872,7.4319999999999995
26/03/2019 00:45:00,0.084,0.132,0.228,0.108,0.256,0.268,0.292,0.244,0.212,1.404,1.88,0.336,1.468,0.196,7.108
26/03/2019 01:00:00,0.088,0.072,0.192,0.136,0.276,0.24,0.38,0.116,0.228,1.376,1.488,0.276,1.208,0.276,6.352
26/03/2019 01:15:00,0.108,0.1,0.168,0.132,0.152,0.204,1.36,0.236,0.076,1.328,0.736,0.22,1.324,0.312,6.4559999999999995
26/03/2019 01:30:00,0.068,0.112,0.172,0.148,0.244,0.216,0.332,0.292,0.084,1.348,0.564,0.332,1.312,0.2,5.424
26/03/2019 01:45:00,0.132,0.06,0.168,0.224,0.232,0.136,0.328,0.312,0.208,1.284,0.532,0.228,1.368,0.38,5.5920000000000005
26/03/2019 02:00:00,0.044,0.128,0.168,0.212,0.268,0.112,0.352,0.288,0.06,1.488,0.616,0.24,1.268,0.976,6.22
26/03/2019 02:15:00,0.144,0.096,0.168,0.208,0.108,0.12,0.332,0.14,0.136,1.396,0.552,0.308,1.432,0.228,5.367999999999999
26/03/2019 02:30:00,0.056,0.048,0.168,0.248,0.324,0.196,1.716,0.248,0.168,1.388,0.364,0.212,1.232,0.344,6.712000000000001
26/03/2019 02:45:00,0.116,0.148,0.2,0.16,0.176,0.164,0.168,0.124,0.24,1.34,0.472,0.292,1.312,0.2,5.112
26/03/2019 03:00:00,0.084,0.08,0.228,0.14,0.284,0.132,0.152,0.228,0.18,1.3,0.4,0.252,1.316,0.2,4.976
26/03/2019 03:15:00,0.084,0.064,0.22,0.172,0.088,0.14,0.16,0.252,0.104,1.332,0.476,0.364,1.296,0.432,5.184000000000001
26/03/2019 03:30:00,0.116,0.136,0.168,0.164,0.372,0.128,0.156,0.324,0.06,0.588,0.392,0.448,1.34,1.388,5.78
26/03/2019 03:45:00,0.056,0.064,0.168,0.136,0.12,0.2,0.156,0.332,0.24,0.484,0.396,0.4,1.36,0.352,4.464
26/03/2019 04:00:00,0.14,0.1,0.168,0.176,0.304,0.144,0.192,0.124,0.108,0.408,0.48,0.448,1.292,0.204,4.287999999999999
26/03/2019 04:15:00,0.044,0.14,0.168,0.176,0.104,0.132,0.172,0.244,0.064,0.412,0.428,0.48,1.284,0.2,4.048
26/03/2019 04:30:00,0.128,0.056,0.168,0.212,0.368,0.128,0.152,0.144,1.772,0.304,0.392,0.292,1.276,0.2,5.592
26/03/2019 04:45:00,0.072,0.136,0.168,0.216,0.108,0.12,0.14,0.204,2.496,0.476,0.4,0.368,1.432,0.616,6.952
26/03/2019 05:00:00,0.168,0.112,0.168,0.208,0.256,0.212,0.144,0.28,2.64,0.444,0.476,0.264,1.376,0.896,7.644000000000001
26/03/2019 05:15:00,0.104,0.052,0.2,0.184,0.152,0.156,0.14,0.28,2.068,0.496,0.44,0.216,1.264,0.248,6.000000000000001
26/03/2019 05:30:00,0.064,0.14,0.232,0.236,0.324,0.132,0.144,0.328,1.952,0.436,0.444,0.92,1.332,0.2,6.884
26/03/2019 05:45:00,0.132,0.072,0.216,0.168,0.132,0.112,0.14,0.108,1.952,0.36,0.332,1.452,1.252,0.2,6.628
26/03/2019 06:00:00,0.044,0.072,0.168,0.096,0.284,0.1,0.24,0.24,1.516,0.392,0.512,1.864,1.344,0.196,7.068
26/03/2019 06:15:00,0.128,0.224,0.168,0.368,1.4,0.188,0.244,0.156,1.18,0.42,0.404,0.28,1.396,1.104,7.66
26/03/2019 06:30:00,0.072,0.62,0.172,0.164,0.868,0.136,0.236,0.212,0.684,0.492,0.416,0.224,1.316,0.66,6.272
26/03/2019 06:45:00,0.096,0.24,0.164,0.148,0.26,0.144,0.24,0.328,0.328,0.532,0.396,0.3,1.284,0.372,4.832
26/03/2019 07:00:00,0.1,0.192,0.168,0.216,0.212,0.14,0.232,0.356,0.14,2.0,0.652,0.24,1.296,0.404,6.348000000000001
26/03/2019 07:15:00,0.128,0.064,0.188,0.308,0.376,0.14,0.332,0.28,0.16,2.272,0.816,0.212,1.212,0.864,7.351999999999999
26/03/2019 07:30:00,0.968,0.096,0.284,0.728,0.576,0.148,0.24,0.148,0.128,2.144,1.584,0.328,1.376,1.844,10.592
26/03/2019 07:45:00,0.24,0.1,0.356,0.268,0.208,0.2,0.224,0.584,0.252,2.644,2.02,0.216,1.308,5.832,14.452000000000002
26/03/2019 08:00:00,0.204,0.076,0.26,1.796,0.284,0.112,0.22,0.572,0.116,2.352,1.728,0.292,1.58,6.088,15.68
26/03/2019 08:15:00,0.464,0.108,0.268,1.3,0.824,0.096,0.328,0.456,0.26,2.276,1.564,0.36,2.42,5.932,16.656
26/03/2019 08:30:00,0.176,0.076,0.204,1.608,0.416,0.156,0.244,0.536,0.952,2.268,2.148,0.304,1.388,6.384,16.86
26/03/2019 08:45:00,0.16,0.088,0.164,0.992,0.216,0.128,0.24,0.344,0.824,2.208,1.672,0.752,1.464,5.856,15.107999999999999
26/03/2019 09:00:00,0.16,0.104,0.164,2.608,0.644,0.212,0.304,0.352,0.372,2.348,1.488,0.504,1.412,6.48,17.152
26/03/2019 09:15:00,0.044,0.076,0.164,1.068,0.216,0.152,0.216,0.292,0.188,2.264,1.656,0.42,1.416,8.904,17.076
26/03/2019 09:30:00,0.156,0.088,0.168,2.76,0.188,0.112,0.22,0.348,0.232,2.624,1.488,0.44,1.836,3.856,14.516
26/03/2019 09:45:00,0.068,0.096,0.164,1.344,0.236,0.656,0.528,0.408,0.1,1.704,0.376,0.32,1.64,0.288,7.928000000000001
26/03/2019 10:00:00,0.14,0.088,0.164,1.036,0.224,0.712,0.2,0.424,0.248,1.884,0.436,0.364,1.748,0.62,8.287999999999998
26/03/2019 10:15:00,0.132,0.088,0.168,1.056,0.172,0.8,0.252,0.488,0.184,1.576,0.36,0.368,1.876,0.196,7.716000000000001
26/03/2019 10:30:00,1.632,0.092,0.172,1.976,0.208,0.764,0.212,0.268,0.288,2.556,0.508,0.216,1.764,0.78,11.435999999999996
26/03/2019 10:45:00,1.996,0.092,0.224,2.148,0.26,0.792,0.192,0.4,0.216,6.76,0.34,0.3,1.376,1.212,16.308000000000003
26/03/2019 11:00:00,0.236,0.068,0.224,1.192,0.188,0.32,0.192,0.288,0.136,4.072,0.648,0.228,1.392,0.616,9.799999999999999
26/03/2019 11:15:00,0.108,0.116,0.2,1.764,0.172,0.416,0.196,0.52,0.436,6.212,0.952,0.216,1.072,0.324,12.703999999999999
26/03/2019 11:30:00,0.148,0.084,0.216,1.464,0.232,2.404,0.252,0.42,0.444,6.532,0.804,0.316,0.916,0.472,14.704
26/03/2019 11:45:00,0.044,0.056,0.6,1.468,0.24,2.308,0.308,0.44,0.244,7.28,0.356,0.212,0.868,0.604,15.027999999999999
26/03/2019 12:00:00,0.124,0.128,0.208,1.304,0.164,0.336,0.4,0.536,0.42,4.372,0.532,0.256,0.784,1.116,10.68
26/03/2019 12:15:00,0.068,0.084,0.212,0.372,0.192,0.572,0.936,0.188,0.236,6.196,0.572,0.312,1.02,3.884,14.844
26/03/2019 12:30:00,0.104,0.056,0.464,0.228,0.248,1.96,1.088,0.324,0.444,3.672,0.556,1.72,1.64,1.844,14.347999999999999
26/03/2019 12:45:00,1.348,0.132,0.58,0.384,0.228,2.828,0.8,0.36,0.2,7.224,0.568,1.176,1.06,2.912,19.799999999999997
26/03/2019 13:00:00,0.172,0.076,0.576,0.336,0.148,0.764,0.392,0.344,0.316,5.32,0.692,0.924,1.332,2.332,13.724
26/03/2019 13:15:00,0.252,0.076,0.516,0.336,0.252,0.344,0.396,0.42,0.204,3.64,0.672,0.808,1.032,1.292,10.24
26/03/2019 13:30:00,0.24,0.124,0.48,0.408,0.212,0.504,0.388,0.176,0.24,3.468,0.452,0.736,1.468,0.88,9.776000000000002
26/03/2019 13:45:00,0.112,0.056,0.36,0.728,0.228,0.232,0.396,0.236,0.104,3.416,0.752,1.784,3.6,0.532,12.536
26/03/2019 14:00:00,0.424,0.104,0.188,0.744,0.112,0.224,0.392,0.236,0.236,2.292,0.436,1.208,1.516,0.232,8.344
26/03/2019 14:15:00,0.516,0.108,0.16,0.324,0.316,0.136,0.508,0.804,0.696,2.708,0.512,0.832,2.12,0.648,10.388
26/03/2019 14:30:00,0.58,0.044,0.2,0.612,0.152,0.16,0.372,0.356,0.748,2.608,0.348,0.372,1.156,2.04,9.747999999999998
26/03/2019 14:45:00,0.536,0.128,0.416,0.344,0.268,0.128,0.236,0.292,1.404,2.032,0.4,0.372,3.228,0.616,10.4
26/03/2019 15:00:00,0.58,0.088,0.224,0.356,0.124,0.116,0.216,0.524,1.132,5.472,1.064,0.336,1.0,0.64,11.872000000000002
26/03/2019 15:15:00,0.552,0.216,0.168,0.172,0.36,0.212,0.208,0.184,1.016,6.052,1.4,0.432,3.364,0.92,15.256000000000002
26/03/2019 15:30:00,0.572,0.172,0.16,0.396,0.084,0.148,0.216,0.304,1.812,5.964,1.568,0.328,2.252,0.552,14.527999999999999
26/03/2019 15:45:00,0.568,0.096,0.164,0.308,0.292,0.132,0.208,0.456,3.388,4.724,0.592,0.356,4.036,0.2,15.52
26/03/2019 16:00:00,0.56,0.128,0.164,0.368,0.152,0.096,0.212,0.388,0.792,6.676,0.512,0.256,0.924,0.648,11.876000000000001
26/03/2019 16:15:00,0.592,0.14,0.164,0.34,0.32,0.128,0.208,0.38,0.188,6.572,1.968,0.208,0.964,0.364,12.536000000000001
26/03/2019 16:30:00,0.536,0.088,0.192,0.724,0.084,0.124,0.204,0.252,0.288,4.196,0.388,0.332,1.0,0.268,8.676
26/03/2019 16:45:00,0.6,0.064,0.22,0.704,0.3,0.232,0.204,0.312,1.712,2.832,0.372,0.3,1.764,1.236,10.852
26/03/2019 17:00:00,0.52,0.124,0.216,0.828,0.2,0.128,0.204,1.432,3.236,3.04,0.4,0.316,1.708,0.208,12.560000000000002
26/03/2019 17:15:00,0.616,0.084,0.164,0.388,0.236,0.124,0.208,0.304,2.664,2.864,0.536,0.36,2.072,0.208,10.828000000000001
26/03/2019 17:30:00,0.516,0.08,0.172,0.236,0.124,0.112,0.208,0.36,1.768,2.58,0.372,0.28,1.748,0.204,8.760000000000002
26/03/2019 17:45:00,0.592,0.732,0.16,0.376,0.296,0.136,1.056,0.46,1.568,2.072,0.368,0.344,2.228,2.672,13.06
26/03/2019 18:00:00,0.544,0.488,0.172,0.372,0.196,0.12,0.252,0.34,0.316,1.256,0.404,0.232,4.156,3.064,11.911999999999999
26/03/2019 18:15:00,0.564,0.488,0.244,0.604,0.212,0.2,0.216,0.16,0.32,1.152,1.16,0.212,4.564,1.284,11.38
26/03/2019 18:30:00,0.584,0.484,0.208,1.928,0.184,0.148,0.368,0.724,0.432,1.32,1.828,0.328,4.312,1.676,14.524
26/03/2019 18:45:00,0.536,1.008,0.224,2.932,0.308,0.14,0.404,1.912,0.392,1.264,0.8,0.22,3.364,0.208,13.712000000000002
26/03/2019 19:00:00,0.624,2.52,0.476,3.92,0.24,0.244,1.456,0.9,0.448,1.516,0.552,0.516,1.864,0.328,15.604000000000001
